4
45
45
43
43
44
43
43
43
43
43
44
43
43
42
42
42
43
43
43
43
43
43
41
42
40
42
43
42
42
42
42
43
43
43
42
43
42
43
43
42
42
43
44
43
43
42
42
43
42
40
42
42
42
44
42
44
43
42
42
44
42
42
43
43
41
44
41
42
42
45
42
42
42
43
44
44
43
42
46
42
43
44
43
44
43
44
44
42
44
43
45
43
44
44
43
44
44
43
44
44
44
44
44
43
44
44
45
46
46
44
45
44
43
45
44
44
44
47
44
43
42
43
44
44
44
44
43
47
43
44
44
43
44
44
44
42
43
43
44
44
44
43
44
44
44
45
43
44
44
44
44
44
44
45
45
43
44
43
44
44
43
44
43
43
42
43
43
44
43
43
43
44
44
44
44
44
47
45
43
43
43
45
43
44
44
44
46
44
43
43
44
44
45
43
43
44
44
44
44
44
45
43
43
44
44
44
44
45
44
45
45
44
44
45
44
44
44
45
45
44
45
46
44
45
45
45
44
46
44
46
45
44
44
44
44
46
47
44
43
44
44
44
44
44
44
47
44
44
44
45
45
44
44
44
44
44
45
45
45
45
44
45
44
46
44
45
44
45
44
44
44
45
46
44
45
45
45
45
45
44
45
43
44
44
45
42
42
42
45
47
43
44
43
44
45
45
43
45
44
44
44
46
45
44
44
45
43
45
43
45
43
44
44
44
44
44
43
45
44
43
43
45
46
42
44
43
43
43
43
44
43
43
43
44
43
43
43
45
44
44
44
45
45
45
43
43
43
44
43
46
43
42
42
43
43
43
44
44
44
45
42
43
42
43
44
44
42
43
44
43
43
42
42
41
44
43
42
44
43
43
43
43
44
44
43
43
44
42
43
43
43
44
44
43
43
45
44
42
44
44
43
44
43
43
42
44
45
42
43
42
43
43
42
44
44
43
44
45
43
43
44
44
44
43
44
43
43
42
44
44
44
44
44
43
45
44
43
43
44
43
43
44
43
44
44
42
42
43
43
43
43
41
42
41
43
42
41
41
45
44
41
41
41
41
42
43
42
43
42
44
43
43
43
42
43
43
43
43
43
43
42
42
42
44
43
43
44
43
43
44
43
44
43
44
43
43
43
44
46
44
42
44
43
43
43
43
44
44
44
43
44
43
44
44
44
44
47
45
43
43
43
42
43
43
43
43
43
44
43
45
43
43
43
43
43
43
44
44
44
43
42
43
44
42
42
44
44
44
44
44
43
43
43
42
43
43
44
45
43
42
44
43
43
44
44
43
43
42
43
42
41
43
43
45
46
44
44
42
43
43
43
41
44
42
43
43
42
40
42
42
42
42
42
43
42
43
42
44
43
44
44
42
42
42
42
42
43
41
42
42
41
40
43
43
43
43
42
43
43
42
43
43
41
42
43
42
43
42
42
42
42
42
42
42
42
43
43
41
44
41
41
42
40
41
43
41
41
43
42
43
41
43
43
42
43
42
44
44
42
43
43
43
44
42
43
44
41
44
43
43
43
43
43
44
43
44
43
43
44
44
43
43
43
44
45
43
42
43
44
43
44
42
44
42
43
46
42
42
43
43
43
44
43
41
43
43
43
43
44
43
42
44
43
43
45
44
42
44
42
42
43
44
43
43
43
44
42
42
42
43
43
42
43
42
42
44
42
43
43
43
43
41
42
42
43
42
43
43
43
43
44
42
41
42
41
42
43
43
42
43
42
42
42
43
43
43
44
42
44
43
44
44
41
42
43
41
42
44
43
42
42
43
44
42
43
43
43
43
43
43
42
43
44
43
44
42
43
43
43
43
42
43
42
42
42
44
42
43
44
42
42
42
42
43
42
42
41
43
43
42
42
43
42
43
43
45
44
42
40
42
41
41
42
42
42
41
43
41
42
42
43
43
42
42
42
43
43
43
41
42
42
42
43
43
42
41
42
42
41
41
42
42
41
43
44
42
42
41
42
42
42
43
42
43
41
42
42
41
41
42
43
44
40
42
40
40
43
41
42
41
42
42
42
42
43
42
43
42
42
42
43
41
43
42
42
41
42
42
42
